Database_Name,Max_Temperature,Time_of_Max_Temperature,Number_of_Detections
C:\SG_Devices_DBs\SG25\2025-12-01_Galshan.db,38.29999923706055,2025.12.01_09.39.12,0
C:\SG_Devices_DBs\SG25\2025-12-02_Galshan.db,44.20000076293945,2025.12.02_09.27.28,24
C:\SG_Devices_DBs\SG25\2025-12-03_Galshan.db,28.299999237060547,2025.12.03_09.04.27,3860
C:\SG_Devices_DBs\SG26\2025-03-18_Galshan.db,26.200000762939453,2025.03.18_19.21.02,9
C:\SG_Devices_DBs\SG26\2025-03-19_Galshan.db,27.299999237060547,2025.03.19_09.58.18,41
C:\SG_Devices_DBs\SG26\2025-03-20_Galshan.db,18.299999237060547,2025.03.20_09.52.58,45
C:\SG_Devices_DBs\SG26\2025-03-21_Galshan.db,20.0,2025.03.21_07.47.35,4
C:\SG_Devices_DBs\SG26\2025-03-22_Galshan.db,23.5,2025.03.22_08.12.16,15
C:\SG_Devices_DBs\SG26\2025-03-23_Galshan.db,24.700000762939453,2025.03.23_12.31.49,29
C:\SG_Devices_DBs\SG26\2025-03-24_Galshan.db,31.0,2025.03.24_09.48.49,8
C:\SG_Devices_DBs\SG26\2025-03-25_Galshan.db,34.70000076293945,2025.03.25_09.50.03,44
C:\SG_Devices_DBs\SG26\2025-03-26_Galshan.db,40.099998474121094,2025.03.26_09.20.02,10662
C:\SG_Devices_DBs\SG26\2025-03-27_Galshan.db,41.400001525878906,2025.03.27_15.25.42,9083
C:\SG_Devices_DBs\SG26\2025-03-28_Galshan.db,40.70000076293945,2025.03.28_15.26.04,1
C:\SG_Devices_DBs\SG26\2025-03-29_Galshan.db,28.799999237060547,2025.03.29_14.21.24,2
C:\SG_Devices_DBs\SG26\2025-03-30_Galshan.db,25.899999618530273,2025.03.30_12.10.01,1
C:\SG_Devices_DBs\SG26\2025-03-31_Galshan.db,34.70000076293945,2025.03.31_14.41.24,3
C:\SG_Devices_DBs\SG26\2025-04-01_Galshan.db,32.70000076293945,2025.04.01_15.06.34,41
C:\SG_Devices_DBs\SG26\2025-04-02_Galshan.db,41.29999923706055,2025.04.02_09.15.19,456
C:\SG_Devices_DBs\SG26\2025-04-03_Galshan.db,29.799999237060547,2025.04.03_13.41.51,1
C:\SG_Devices_DBs\SG26\2025-04-04_Galshan.db,28.100000381469727,2025.04.04_08.55.34,6
C:\SG_Devices_DBs\SG26\2025-04-05_Galshan.db,30.100000381469727,2025.04.05_13.39.23,0
C:\SG_Devices_DBs\SG26\2025-04-06_Galshan.db,36.79999923706055,2025.04.06_16.02.49,17
C:\SG_Devices_DBs\SG26\2025-04-07_Galshan.db,31.600000381469727,2025.04.07_09.22.55,0
C:\SG_Devices_DBs\SG26\2025-04-08_Galshan.db,36.5,2025.04.08_18.54.34,0
C:\SG_Devices_DBs\SG26\2025-04-09_Galshan.db,34.20000076293945,2025.04.09_00.24.43,2
C:\SG_Devices_DBs\SG26\2025-04-10_Galshan.db,23.799999237060547,2025.04.10_11.57.14,7
C:\SG_Devices_DBs\SG26\2025-04-11_Galshan.db,25.700000762939453,2025.04.11_12.05.26,103
C:\SG_Devices_DBs\SG26\2025-04-12_Galshan.db,26.700000762939453,2025.04.12_14.12.09,62
C:\SG_Devices_DBs\SG26\2025-04-13_Galshan.db,28.200000762939453,2025.04.13_13.54.47,127
C:\SG_Devices_DBs\SG26\2025-04-14_Galshan.db,28.5,2025.04.14_09.48.37,139
C:\SG_Devices_DBs\SG26\2025-04-15_Galshan.db,23.5,2025.04.15_14.23.10,14
C:\SG_Devices_DBs\SG26\2025-04-16_Galshan.db,31.399999618530273,2025.04.16_10.47.46,54
C:\SG_Devices_DBs\SG26\2025-04-17_Galshan.db,36.0,2025.04.17_11.13.59,106
C:\SG_Devices_DBs\SG26\2025-04-18_Galshan.db,39.099998474121094,2025.04.18_12.44.42,3286
C:\SG_Devices_DBs\SG26\2025-04-19_Galshan.db,40.400001525878906,2025.04.19_10.21.17,25193
C:\SG_Devices_DBs\SG26\2025-04-20_Galshan.db,36.5,2025.04.20_12.33.59,20597
C:\SG_Devices_DBs\SG26\2025-04-21_Galshan.db,38.599998474121094,2025.04.21_16.38.42,2244
C:\SG_Devices_DBs\SG26\2025-04-22_Galshan.db,39.29999923706055,2025.04.22_12.27.16,3
C:\SG_Devices_DBs\SG26\2025-04-23_Galshan.db,41.5,2025.04.23_11.45.56,3
C:\SG_Devices_DBs\SG26\2025-04-24_Galshan.db,37.0,2025.04.24_12.08.54,5
C:\SG_Devices_DBs\SG26\2025-04-25_Galshan.db,30.5,2025.04.25_10.09.33,5
C:\SG_Devices_DBs\SG26\2025-04-26_Galshan.db,31.700000762939453,2025.04.26_12.06.37,2
C:\SG_Devices_DBs\SG26\2025-04-27_Galshan.db,36.20000076293945,2025.04.27_10.50.32,1
C:\SG_Devices_DBs\SG26\2025-04-28_Galshan.db,29.799999237060547,2025.04.28_08.57.11,2
C:\SG_Devices_DBs\SG26\2025-04-29_Galshan.db,36.099998474121094,2025.04.29_11.30.00,1
C:\SG_Devices_DBs\SG26\2025-04-30_Galshan.db,39.0,2025.04.30_14.18.20,2
C:\SG_Devices_DBs\SG26\2025-05-01_Galshan.db,34.79999923706055,2025.05.01_12.07.24,8
C:\SG_Devices_DBs\SG26\2025-05-02_Galshan.db,33.5,2025.05.02_12.43.14,18
C:\SG_Devices_DBs\SG26\2025-05-03_Galshan.db,33.20000076293945,2025.05.03_11.31.53,65
C:\SG_Devices_DBs\SG26\2025-05-04_Galshan.db,31.100000381469727,2025.05.04_06.56.26,5
C:\SG_Devices_DBs\SG26\2025-05-05_Galshan.db,27.5,2025.05.05_00.44.39,0
C:\SG_Devices_DBs\SG26\2025-05-06_Galshan.db,20.799999237060547,2025.05.06_00.35.06,0
C:\SG_Devices_DBs\SG26\2025-05-09_Galshan.db,38.400001525878906,2025.05.09_09.42.34,2
C:\SG_Devices_DBs\SG26\2025-05-10_Galshan.db,38.70000076293945,2025.05.10_12.08.49,1
C:\SG_Devices_DBs\SG26\2025-05-11_Galshan.db,39.599998474121094,2025.05.11_10.51.27,2
C:\SG_Devices_DBs\SG26\2025-05-12_Galshan.db,39.70000076293945,2025.05.12_09.15.20,14
C:\SG_Devices_DBs\SG26\2025-05-13_Galshan.db,37.0,2025.05.13_18.30.49,4
C:\SG_Devices_DBs\SG26\2025-05-14_Galshan.db,32.099998474121094,2025.05.14_11.19.19,0
C:\SG_Devices_DBs\SG26\2025-05-15_Galshan.db,32.0,2025.05.15_13.11.37,0
C:\SG_Devices_DBs\SG26\2025-05-16_Galshan.db,43.0,2025.05.16_13.42.19,4
C:\SG_Devices_DBs\SG26\2025-05-17_Galshan.db,49.400001525878906,2025.05.17_14.51.00,9
C:\SG_Devices_DBs\SG26\2025-05-18_Galshan.db,42.400001525878906,2025.05.18_00.59.33,3
C:\SG_Devices_DBs\SG26\2025-05-19_Galshan.db,32.79999923706055,2025.05.19_10.42.05,4
C:\SG_Devices_DBs\SG26\2025-05-20_Galshan.db,34.900001525878906,2025.05.20_10.36.46,280
C:\SG_Devices_DBs\SG26\2025-05-21_Galshan.db,31.700000762939453,2025.05.21_14.54.57,102
C:\SG_Devices_DBs\SG26\2025-05-22_Galshan.db,32.70000076293945,2025.05.22_10.37.58,156
C:\SG_Devices_DBs\SG26\2025-05-23_Galshan.db,37.70000076293945,2025.05.23_16.08.51,3
C:\SG_Devices_DBs\SG26\2025-05-24_Galshan.db,39.400001525878906,2025.05.24_13.39.15,0
C:\SG_Devices_DBs\SG26\2025-05-25_Galshan.db,42.5,2025.05.25_12.36.03,2
C:\SG_Devices_DBs\SG26\2025-05-26_Galshan.db,48.20000076293945,2025.05.26_14.42.49,1
C:\SG_Devices_DBs\SG26\2025-05-27_Galshan.db,36.70000076293945,2025.05.27_00.01.06,2
C:\SG_Devices_DBs\SG26\2025-05-28_Galshan.db,33.0,2025.05.28_20.54.15,97
C:\SG_Devices_DBs\SG26\2025-05-29_Galshan.db,37.599998474121094,2025.05.29_12.42.29,13
C:\SG_Devices_DBs\SG26\2025-05-30_Galshan.db,38.29999923706055,2025.05.30_14.15.41,8
C:\SG_Devices_DBs\SG26\2025-05-31_Galshan.db,44.099998474121094,2025.05.31_13.15.24,26
C:\SG_Devices_DBs\SG26\2025-06-01_Galshan.db,37.599998474121094,2025.06.01_12.52.05,40
C:\SG_Devices_DBs\SG26\2025-06-02_Galshan.db,35.599998474121094,2025.06.02_11.52.45,6
C:\SG_Devices_DBs\SG26\2025-06-03_Galshan.db,32.900001525878906,2025.06.03_10.29.25,3
C:\SG_Devices_DBs\SG26\2025-06-04_Galshan.db,38.900001525878906,2025.06.04_11.57.43,1
C:\SG_Devices_DBs\SG26\2025-07-06_Galshan.db,N/A,N/A,0
C:\SG_Devices_DBs\SG26\2025-07-07_Galshan.db,29.100000381469727,2025.07.07_00.03.20,0
C:\SG_Devices_DBs\SG26\2025-07-08_Galshan.db,42.599998474121094,2025.07.08_14.45.05,3
C:\SG_Devices_DBs\SG26\2025-07-09_Galshan.db,43.599998474121094,2025.07.09_13.09.44,1
C:\SG_Devices_DBs\SG26\2025-07-10_Galshan.db,45.20000076293945,2025.07.10_14.34.28,6
C:\SG_Devices_DBs\SG26\2025-07-11_Galshan.db,54.400001525878906,2025.07.11_10.51.16,2
C:\SG_Devices_DBs\SG26\2025-07-12_Galshan.db,37.5,2025.07.12_18.06.23,1
C:\SG_Devices_DBs\SG26\2025-07-13_Galshan.db,40.5,2025.07.13_09.54.51,4
C:\SG_Devices_DBs\SG26\2025-07-14_Galshan.db,41.099998474121094,2025.07.14_15.01.43,1
C:\SG_Devices_DBs\SG26\2025-07-15_Galshan.db,39.099998474121094,2025.07.15_12.10.03,3
C:\SG_Devices_DBs\SG26\2025-07-16_Galshan.db,42.5,2025.07.16_15.58.54,0
C:\SG_Devices_DBs\SG26\2025-07-17_Galshan.db,45.400001525878906,2025.07.17_13.23.32,2
C:\SG_Devices_DBs\SG26\2025-07-18_Galshan.db,39.900001525878906,2025.07.18_12.19.29,5
C:\SG_Devices_DBs\SG26\2025-07-19_Galshan.db,42.099998474121094,2025.07.19_10.10.05,4
C:\SG_Devices_DBs\SG26\2025-07-20_Galshan.db,42.5,2025.07.20_13.41.56,0
C:\SG_Devices_DBs\SG26\2025-07-21_Galshan.db,43.70000076293945,2025.07.21_14.36.41,58
C:\SG_Devices_DBs\SG26\2025-07-22_Galshan.db,45.0,2025.07.22_10.27.40,1
C:\SG_Devices_DBs\SG26\2025-07-23_Galshan.db,N/A,N/A,0
C:\SG_Devices_DBs\SG26\2025-07-24_Galshan.db,48.79999923706055,2025.07.24_15.08.12,3015
C:\SG_Devices_DBs\SG26\2025-07-25_Galshan.db,44.5,2025.07.25_14.00.22,0
C:\SG_Devices_DBs\SG26\2025-07-26_Galshan.db,42.0,2025.07.26_12.55.02,0
C:\SG_Devices_DBs\SG26\2025-07-27_Galshan.db,45.79999923706055,2025.07.27_16.12.41,81427
C:\SG_Devices_DBs\SG26\2025-07-28_Galshan.db,45.70000076293945,2025.07.28_00.12.54,78991
C:\SG_Devices_DBs\SG26\2025-07-30_Galshan.db,N/A,N/A,20
C:\SG_Devices_DBs\SG26\2025-07-31_Galshan.db,38.400001525878906,2025.07.31_17.50.08,117
C:\SG_Devices_DBs\SG26\2025-08-01_Galshan.db,45.900001525878906,2025.08.01_11.32.39,0
C:\SG_Devices_DBs\SG26\2025-08-02_Galshan.db,47.0,2025.08.02_15.21.28,1
C:\SG_Devices_DBs\SG26\2025-08-03_Galshan.db,48.5,2025.08.03_08.57.59,0
C:\SG_Devices_DBs\SG26\2025-08-04_Galshan.db,48.0,2025.08.04_10.04.44,0
C:\SG_Devices_DBs\SG26\2025-08-05_Galshan.db,42.70000076293945,2025.08.05_12.43.48,1
C:\SG_Devices_DBs\SG26\2025-08-06_Galshan.db,42.20000076293945,2025.08.06_13.32.31,0
C:\SG_Devices_DBs\SG26\2025-08-07_Galshan.db,44.5,2025.08.07_12.15.08,1
C:\SG_Devices_DBs\SG26\2025-08-08_Galshan.db,42.0,2025.08.08_12.03.48,1
C:\SG_Devices_DBs\SG26\2025-08-09_Galshan.db,48.099998474121094,2025.08.09_11.10.28,0
C:\SG_Devices_DBs\SG26\2025-08-10_Galshan.db,49.20000076293945,2025.08.10_11.59.11,0
C:\SG_Devices_DBs\SG26\2025-08-11_Galshan.db,47.400001525878906,2025.08.11_10.21.04,23
C:\SG_Devices_DBs\SG26\2025-08-12_Galshan.db,47.5,2025.08.12_14.15.53,1
C:\SG_Devices_DBs\SG26\2025-08-13_Galshan.db,53.599998474121094,2025.08.13_13.46.35,4
C:\SG_Devices_DBs\SG26\2025-08-14_Galshan.db,49.79999923706055,2025.08.14_13.51.57,11
C:\SG_Devices_DBs\SG26\2025-08-15_Galshan.db,51.5,2025.08.15_11.59.17,3
C:\SG_Devices_DBs\SG26\2025-08-16_Galshan.db,44.79999923706055,2025.08.16_11.38.03,1
C:\SG_Devices_DBs\SG26\2025-08-17_Galshan.db,41.599998474121094,2025.08.17_10.08.43,1
C:\SG_Devices_DBs\SG26\2025-08-18_Galshan.db,41.79999923706055,2025.08.18_12.50.25,1
C:\SG_Devices_DBs\SG26\2025-08-19_Galshan.db,42.29999923706055,2025.08.19_10.09.33,0
C:\SG_Devices_DBs\SG26\2025-08-20_Galshan.db,43.599998474121094,2025.08.20_14.07.57,1
C:\SG_Devices_DBs\SG26\2025-08-21_Galshan.db,43.900001525878906,2025.08.21_13.14.37,1
C:\SG_Devices_DBs\SG26\2025-08-22_Galshan.db,45.79999923706055,2025.08.22_11.27.15,0
C:\SG_Devices_DBs\SG26\2025-08-23_Galshan.db,46.099998474121094,2025.08.23_10.51.55,0
C:\SG_Devices_DBs\SG26\2025-08-24_Galshan.db,42.5,2025.08.24_16.04.45,1
C:\SG_Devices_DBs\SG26\2025-08-25_Galshan.db,42.0,2025.08.25_15.36.55,0
C:\SG_Devices_DBs\SG26\2025-08-26_Galshan.db,42.400001525878906,2025.08.26_13.55.34,0
C:\SG_Devices_DBs\SG26\2025-08-27_Galshan.db,41.099998474121094,2025.08.27_16.56.20,0
C:\SG_Devices_DBs\SG26\2025-08-28_Galshan.db,43.400001525878906,2025.08.28_11.44.53,4
C:\SG_Devices_DBs\SG26\2025-08-29_Galshan.db,42.099998474121094,2025.08.29_11.33.33,2
C:\SG_Devices_DBs\SG26\2025-09-02_Galshan.db,45.0,2025.09.02_17.24.06,0
C:\SG_Devices_DBs\SG26\2025-09-03_Galshan.db,44.20000076293945,2025.09.03_12.42.39,0
C:\SG_Devices_DBs\SG26\2025-09-04_Galshan.db,47.0,2025.09.04_09.58.50,0
C:\SG_Devices_DBs\SG26\2025-09-05_Galshan.db,46.099998474121094,2025.09.05_10.59.33,0
C:\SG_Devices_DBs\SG26\2025-09-06_Galshan.db,46.20000076293945,2025.09.06_10.30.14,0
C:\SG_Devices_DBs\SG26\2025-09-07_Galshan.db,42.5,2025.09.07_12.42.58,0
C:\SG_Devices_DBs\SG26\2025-09-08_Galshan.db,41.70000076293945,2025.09.08_11.25.25,0
C:\SG_Devices_DBs\SG26\2025-09-09_Galshan.db,41.0,2025.09.09_09.44.03,0
C:\SG_Devices_DBs\SG26\2025-09-10_Galshan.db,38.79999923706055,2025.09.10_11.14.47,0
C:\SG_Devices_DBs\SG26\2025-09-11_Galshan.db,39.79999923706055,2025.09.11_13.39.33,0
C:\SG_Devices_DBs\SG26\2025-09-12_Galshan.db,41.0,2025.09.12_08.40.06,0
C:\SG_Devices_DBs\SG26\2025-09-13_Galshan.db,41.20000076293945,2025.09.13_10.40.23,0
C:\SG_Devices_DBs\SG26\2025-09-14_Galshan.db,45.29999923706055,2025.09.14_11.11.06,0
C:\SG_Devices_DBs\SG26\2025-09-15_Galshan.db,45.599998474121094,2025.09.15_10.59.47,0
C:\SG_Devices_DBs\SG26\2025-09-16_Galshan.db,41.599998474121094,2025.09.16_10.24.28,0
C:\SG_Devices_DBs\SG26\2025-09-17_Galshan.db,38.29999923706055,2025.09.17_08.19.06,0
C:\SG_Devices_DBs\SG26\2025-09-18_Galshan.db,35.599998474121094,2025.09.18_00.13.34,0
C:\SG_Devices_DBs\SG26\2025-09-28_Galshan.db,37.900001525878906,2025.09.28_14.26.46,0
C:\SG_Devices_DBs\SG26\2025-09-29_Galshan.db,38.900001525878906,2025.09.29_11.44.14,0
C:\SG_Devices_DBs\SG26\2025-09-30_Galshan.db,38.29999923706055,2025.09.30_08.48.25,0
C:\SG_Devices_DBs\SG26\2025-10-01_Galshan.db,39.099998474121094,2025.10.01_10.19.17,0
C:\SG_Devices_DBs\SG26\2025-10-02_Galshan.db,40.599998474121094,2025.10.02_13.54.13,0
C:\SG_Devices_DBs\SG26\2025-10-03_Galshan.db,47.5,2025.10.03_14.08.34,0
C:\SG_Devices_DBs\SG26\2025-10-04_Galshan.db,42.0,2025.10.04_12.09.15,0
C:\SG_Devices_DBs\SG26\2025-10-05_Galshan.db,39.599998474121094,2025.10.05_09.51.56,0
C:\SG_Devices_DBs\SG26\2025-10-06_Galshan.db,36.5,2025.10.06_10.52.42,0
C:\SG_Devices_DBs\SG26\2025-10-07_Galshan.db,37.400001525878906,2025.10.07_14.05.32,0
C:\SG_Devices_DBs\SG26\2025-10-08_Galshan.db,35.20000076293945,2025.10.08_01.59.54,0
C:\SG_Devices_DBs\SG26\2025-10-15_Galshan.db,33.79999923706055,2025.10.15_15.29.57,0
C:\SG_Devices_DBs\SG26\2025-10-16_Galshan.db,36.099998474121094,2025.10.16_09.54.29,0
C:\SG_Devices_DBs\SG26\2025-10-17_Galshan.db,37.400001525878906,2025.10.17_11.31.12,0
C:\SG_Devices_DBs\SG26\2025-10-18_Galshan.db,36.400001525878906,2025.10.18_11.13.52,0
C:\SG_Devices_DBs\SG26\2025-10-19_Galshan.db,37.5,2025.10.19_08.32.27,0
C:\SG_Devices_DBs\SG26\2025-10-20_Galshan.db,38.79999923706055,2025.10.20_12.06.44,0
C:\SG_Devices_DBs\SG26\2025-10-21_Galshan.db,40.599998474121094,2025.10.21_09.10.58,0
C:\SG_Devices_DBs\SG26\2025-10-22_Galshan.db,43.29999923706055,2025.10.22_10.44.40,0
C:\SG_Devices_DBs\SG26\2025-10-23_Galshan.db,45.29999923706055,2025.10.23_12.06.59,0
C:\SG_Devices_DBs\SG26\2025-10-24_Galshan.db,37.900001525878906,2025.10.24_00.55.22,0
C:\SG_Devices_DBs\SG26\2025-10-25_Galshan.db,40.599998474121094,2025.10.25_10.44.20,0
C:\SG_Devices_DBs\SG26\2025-10-26_Galshan.db,42.400001525878906,2025.10.26_08.45.01,0
C:\SG_Devices_DBs\SG26\2025-10-27_Galshan.db,42.0,2025.10.27_08.33.42,0
C:\SG_Devices_DBs\SG26\2025-10-28_Galshan.db,43.0,2025.10.28_09.25.29,0
C:\SG_Devices_DBs\SG26\2025-10-29_Galshan.db,36.79999923706055,2025.10.29_10.38.12,0
C:\SG_Devices_DBs\SG26\2025-10-30_Galshan.db,38.20000076293945,2025.10.30_11.08.56,0
C:\SG_Devices_DBs\SG26\2025-10-31_Galshan.db,41.20000076293945,2025.10.31_11.39.38,0
C:\SG_Devices_DBs\SG26\2025-11-01_Galshan.db,44.0,2025.11.01_09.34.17,0
C:\SG_Devices_DBs\SG26\2025-11-02_Galshan.db,33.70000076293945,2025.11.02_01.46.46,0
C:\SG_Devices_DBs\SG26\2025-11-06_Galshan.db,40.5,2025.11.06_16.29.02,0
C:\SG_Devices_DBs\SG26\2025-11-07_Galshan.db,38.20000076293945,2025.11.07_11.29.34,0
C:\SG_Devices_DBs\SG26\2025-11-08_Galshan.db,36.099998474121094,2025.11.08_11.06.14,0
C:\SG_Devices_DBs\SG26\2025-11-09_Galshan.db,48.0,2025.11.09_12.48.57,0
C:\SG_Devices_DBs\SG26\2025-11-10_Galshan.db,39.29999923706055,2025.11.10_10.13.34,0
C:\SG_Devices_DBs\SG26\2025-11-11_Galshan.db,39.70000076293945,2025.11.11_13.16.37,0
C:\SG_Devices_DBs\SG26\2025-11-12_Galshan.db,42.79999923706055,2025.11.12_09.23.12,0
C:\SG_Devices_DBs\SG26\2025-11-13_Galshan.db,40.79999923706055,2025.11.13_12.11.59,0
C:\SG_Devices_DBs\SG26\2025-11-14_Galshan.db,29.600000381469727,2025.11.14_02.24.23,0
C:\SG_Devices_DBs\SG26\2025-11-15_Galshan.db,31.799999237060547,2025.11.15_10.37.16,0
C:\SG_Devices_DBs\SG26\2025-11-16_Galshan.db,35.5,2025.11.16_14.56.30,0
C:\SG_Devices_DBs\SG26\2025-11-17_Galshan.db,35.099998474121094,2025.11.17_11.45.04,0
C:\SG_Devices_DBs\SG26\2025-11-18_Galshan.db,32.70000076293945,2025.11.18_13.45.48,0
C:\SG_Devices_DBs\SG26\2025-11-19_Galshan.db,36.0,2025.11.19_13.52.28,0
C:\SG_Devices_DBs\SG26\2025-11-20_Galshan.db,38.900001525878906,2025.11.20_11.59.04,0
C:\SG_Devices_DBs\SG26\2025-11-21_Galshan.db,42.0,2025.11.21_13.14.59,0
C:\SG_Devices_DBs\SG26\2025-11-22_Galshan.db,38.599998474121094,2025.11.22_11.53.49,0
C:\SG_Devices_DBs\SG26\2025-11-23_Galshan.db,36.79999923706055,2025.11.23_10.46.02,0
C:\SG_Devices_DBs\SG26\2025-11-24_Galshan.db,39.20000076293945,2025.11.24_13.35.39,0
C:\SG_Devices_DBs\SG26\2025-11-25_Galshan.db,36.70000076293945,2025.11.25_13.34.14,0
C:\SG_Devices_DBs\SG26\2025-11-26_Galshan.db,37.900001525878906,2025.11.26_12.51.09,0
C:\SG_Devices_DBs\SG26\2025-11-27_Galshan.db,33.599998474121094,2025.11.27_13.25.51,0
C:\SG_Devices_DBs\SG26\2025-11-28_Galshan.db,34.599998474121094,2025.11.28_13.36.16,0
C:\SG_Devices_DBs\SG26\2025-11-29_Galshan.db,36.79999923706055,2025.11.29_13.09.22,0
C:\SG_Devices_DBs\SG26\2025-11-30_Galshan.db,33.400001525878906,2025.11.30_14.11.10,0
C:\SG_Devices_DBs\SG26\2025-12-01_Galshan.db,40.0,2025.12.01_09.02.02,0
C:\SG_Devices_DBs\SG26\2025-12-02_Galshan.db,40.099998474121094,2025.12.02_09.25.19,0
C:\SG_Devices_DBs\SG26\2025-12-03_Galshan.db,36.5,2025.12.03_12.20.22,0
C:\SG_Devices_DBs\SG26\2025-12-04_Galshan.db,33.5,2025.12.04_17.33.10,0
C:\SG_Devices_DBs\SG26\2025-12-05_Galshan.db,33.79999923706055,2025.12.05_12.33.41,0
C:\SG_Devices_DBs\SG26\2025-12-06_Galshan.db,33.099998474121094,2025.12.06_14.16.25,0
C:\SG_Devices_DBs\SG26\2025-12-07_Galshan.db,32.5,2025.12.07_08.58.56,0
C:\SG_Devices_DBs\SG26\2025-12-08_Galshan.db,25.5,2025.12.08_14.00.23,1
C:\SG_Devices_DBs\SG26\2025-12-09_Galshan.db,26.600000381469727,2025.12.09_09.12.56,0
C:\SG_Devices_DBs\SG26\2025-12-10_Galshan.db,21.899999618530273,2025.12.10_09.37.37,0
C:\SG_Devices_DBs\SG26\2025-12-11_Galshan.db,31.5,2025.12.11_13.50.41,0
C:\SG_Devices_DBs\SG26\2025-12-12_Galshan.db,42.099998474121094,2025.12.12_09.21.14,0
C:\SG_Devices_DBs\SG26\2025-12-13_Galshan.db,35.400001525878906,2025.12.13_10.03.55,0
C:\SG_Devices_DBs\SG26\2025-12-14_Galshan.db,43.599998474121094,2025.12.14_13.34.42,0
C:\SG_Devices_DBs\SG9\2024-11-26_Galshan.db,32.79999923706055,2024.11.26_12.52.21,0
C:\SG_Devices_DBs\SG9\2025-04-28_Galshan.db,29.899999618530273,2025.04.28_05.30.45,316
C:\SG_Devices_DBs\SG9\2025-04-29_Galshan.db,43.29999923706055,2025.04.29_14.16.39,10
C:\SG_Devices_DBs\SG9\2025-04-30_Galshan.db,33.099998474121094,2025.04.30_17.30.16,0
C:\SG_Devices_DBs\SG9\2025-05-07_Galshan.db,42.0,2025.05.07_18.23.01,1276
C:\SG_Devices_DBs\SG9\2025-05-08_Galshan.db,51.400001525878906,2025.05.08_13.44.15,37373
C:\SG_Devices_DBs\SG9\2025-05-11_Galshan.db,49.20000076293945,2025.05.11_16.05.13,132
C:\SG_Devices_DBs\SG9\2025-05-12_Galshan.db,35.599998474121094,2025.05.12_16.20.48,15
C:\SG_Devices_DBs\SG9\2025-05-13_Galshan.db,46.400001525878906,2025.05.13_17.05.18,75
C:\SG_Devices_DBs\SG9\2025-05-14_Galshan.db,46.599998474121094,2025.05.14_18.05.57,224
C:\SG_Devices_DBs\SG9\2025-05-15_Galshan.db,30.299999237060547,2025.05.15_09.13.48,723
C:\SG_Devices_DBs\SG9\2025-05-16_Galshan.db,44.20000076293945,2025.05.16_16.42.15,36
C:\SG_Devices_DBs\SG9\2025-05-17_Galshan.db,54.29999923706055,2025.05.17_13.06.38,546
C:\SG_Devices_DBs\SG9\2025-05-18_Galshan.db,54.20000076293945,2025.05.18_07.43.26,54
C:\SG_Devices_DBs\SG9\2025-05-19_Galshan.db,34.70000076293945,2025.05.19_23.39.42,15
C:\SG_Devices_DBs\SG9\2025-05-20_Galshan.db,42.29999923706055,2025.05.20_14.18.25,38
C:\SG_Devices_DBs\SG9\2025-05-21_Galshan.db,34.20000076293945,2025.05.21_08.53.33,0
C:\SG_Devices_DBs\SG9\2025-05-22_Galshan.db,25.799999237060547,2025.05.22_13.07.22,0
C:\SG_Devices_DBs\SG9\2025-06-26_Galshan.db,46.900001525878906,2025.06.26_16.28.44,0
C:\SG_Devices_DBs\SG9\2025-06-27_Galshan.db,47.70000076293945,2025.06.27_19.52.53,0
C:\SG_Devices_DBs\SG9\2025-06-29_Galshan.db,55.20000076293945,2025.06.29_15.37.25,1
C:\SG_Devices_DBs\SG9\2025-06-30_Galshan.db,46.20000076293945,2025.06.30_09.02.46,2
C:\SG_Devices_DBs\SG9\2025-07-01_Galshan.db,54.70000076293945,2025.07.01_09.21.19,1
C:\SG_Devices_DBs\SG9\2025-07-09_Galshan.db,47.29999923706055,2025.07.09_23.20.28,0
C:\SG_Devices_DBs\SG9\2025-07-10_Galshan.db,53.79999923706055,2025.07.10_08.02.56,3
C:\SG_Devices_DBs\SG9\2025-07-11_Galshan.db,48.400001525878906,2025.07.11_10.15.31,0
C:\SG_Devices_DBs\SG9\2025-07-13_Galshan.db,47.20000076293945,2025.07.13_13.56.43,1
C:\SG_Devices_DBs\SG9\2025-07-14_Galshan.db,46.70000076293945,2025.07.14_12.07.19,0
C:\SG_Devices_DBs\SG9\2025-07-15_Galshan.db,48.400001525878906,2025.07.15_10.31.23,0
C:\SG_Devices_DBs\SG9\2025-07-16_Galshan.db,53.70000076293945,2025.07.16_20.35.22,0
C:\SG_Devices_DBs\SG9\2025-07-17_Galshan.db,54.70000076293945,2025.07.17_07.31.33,0
C:\SG_Devices_DBs\SG9\2025-07-18_Galshan.db,49.20000076293945,2025.07.18_16.15.44,1
C:\SG_Devices_DBs\SG9\2025-07-19_Galshan.db,53.0,2025.07.19_09.36.48,3
C:\SG_Devices_DBs\SG9\2025-07-20_Galshan.db,49.900001525878906,2025.07.20_10.28.45,0
C:\SG_Devices_DBs\SG9\2025-07-21_Galshan.db,52.70000076293945,2025.07.21_23.57.48,0
C:\SG_Devices_DBs\SG9\2025-07-22_Galshan.db,54.5,2025.07.22_20.27.09,2
C:\SG_Devices_DBs\SG9\2025-07-23_Galshan.db,54.599998474121094,2025.07.23_21.32.19,2
C:\SG_Devices_DBs\SG9\2025-07-24_Galshan.db,54.79999923706055,2025.07.24_11.02.21,0
